date,category,indicator,value,source_file,sheet,orientation,source,parserVersion
2026-03-17,fx,Bán (VND-USD) (Free Market),27390.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,fx,Bán (VND-USD) (Free Market),27390.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,fx,Bán (VND-USD) (VCB),26321.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,fx,Bán (VND-USD) (VCB),26321.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,fx,Bán (VND-USD) (Free Market),27390.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,fx,Bán (VND-USD) (Free Market),27390.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,fx,Bán (VND-USD) (VCB),26321.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,fx,Bán (VND-USD) (VCB),26321.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-17,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0447,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,fx,Bán (VND-USD) (VCB),26320.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá bán ra,183000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,other_macro,Vàng SJC - Giá mua vào,180000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-18,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.0456,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (Free Market),27450.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,fx,Bán (VND-USD) (VCB),26325.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá bán ra,175500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá mua vào,172500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá bán ra,175500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá mua vào,172500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá bán ra,175500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá mua vào,172500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá bán ra,175500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,other_macro,Vàng SJC - Giá mua vào,172500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-19,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.046,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (Free Market),27750.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,fx,Bán (VND-USD) (VCB),26339.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá bán ra,176100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá mua vào,173100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá bán ra,176100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá mua vào,173100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá bán ra,176100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá mua vào,173100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá bán ra,176100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,other_macro,Vàng SJC - Giá mua vào,173100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-20,rates,Lãi suất bình quân liên ngân hàng qua đêm,0.042,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (Free Market),28000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (Free Market),28000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (VCB),26344.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (VCB),26344.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (Free Market),28000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (Free Market),28000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (VCB),26344.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (VCB),26344.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (Free Market),28000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (Free Market),28000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY (2),row_table,FiinProX Excel Export,fiinprox_excel_v1
2026-03-23,fx,Bán (VND-USD) (VCB),26344.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,HOA_FX_WEEKLY,row_table,FiinProX Excel Export,fiinprox_excel_v1
